,node,betweenness,closeness,eigenvector,degree,weighted_degree,area,perimeter,eccentricity,solidity,extent,major_axis_length,minor_axis_length,centroid_row,centroid_col,bbox,mean_intensity_gray,mean_color,community_id
27,29,0.043459174714661986,0.428972613365478,0.0013053556894753455,3,7.663064429422985,3392.0,709.8782463805517,0.8640261137338668,0.5045366651792355,0.3269712743396954,127.66303714128311,64.27157216922252,178.83166273584905,915.9681603773585,"(126, 872, 240, 963)",0.3011980668470218,[128.58873821  52.87588443 161.62264151],1
28,30,0.0,0.4277371023000604,0.0015174967663262888,1,2.617071199671948,11059.0,902.8965363437815,0.8848363993795217,0.7883518676931851,0.6942247332077841,181.1334285341502,84.39040188071388,235.44371100461163,458.39949362510174,"(157, 414, 334, 504)",0.47145918075775384,[170.01907948  99.03562709 183.67474455],4
29,32,0.0,0.5105813432530353,0.0013844848888298063,2,4.752496663220812,3559.0,673.0376259469859,0.9449565767909257,0.5341437790784932,0.4502213788741303,151.2898216600158,49.50138878347994,262.70328744029223,709.721831975274,"(168, 682, 323, 733)",0.2534889963583073,[121.30963754  39.28294465 149.21466704],0
30,33,0.019754170324846356,0.5494940394736071,0.0017147983696211998,3,10.445935643143002,16611.0,1316.3828637385466,0.7041598119833365,0.689596479574892,0.45652173913043476,193.32417294410462,137.26818948250846,328.9139726687135,390.0594184576485,"(187, 318, 413, 479)",0.4523121390621146,[164.82282825  94.10553248 180.18927217],3
31,34,0.0,0.5496494203884372,0.003130221822887189,2,7.803014016192394,6375.0,827.2213921310595,0.8464277049315648,0.6136298007507941,0.4141223853449396,145.2855878545342,77.3651062425037,288.52862745098037,518.0252549019608,"(188, 481, 367, 567)",0.41369862723567863,[156.84062745  83.42901961 173.08454902],4
32,35,0.0,0.5005592010874109,0.0028095053035093707,1,3.0713253816007198,3414.0,397.45079348883235,0.9124729667477277,0.7271565495207668,0.5937391304347827,110.66455623924415,45.27696457115648,272.6189220855302,589.7981839484476,"(210, 566, 325, 616)",0.3476784948941498,[142.07059168  65.1321031  164.66725249],4
33,36,0.0,0.3617997813132652,0.0008444764538733476,2,5.389366421852952,2775.0,364.8355697996826,0.916188619456902,0.7198443579766537,0.5112380250552689,107.51075692835423,43.084647588207496,294.00828828828827,967.3790990990991,"(226, 944, 344, 990)",0.2959884645115704,[127.05477477  52.19891892 154.43567568],1
34,37,0.0,0.42791803543422674,0.0002725498212577604,1,4.3927027616941,7072.0,589.6883835420683,0.8883986094749997,0.7738264580369844,0.6089727030052527,146.16646118496442,67.10105853938359,325.0459558823529,846.0647624434389,"(243, 809, 390, 888)",0.3971151236026084,[154.42477376  78.08003394 174.62740385],1
35,39,0.15671641791044777,0.5434439377795021,0.001653691161682619,3,8.166682698824406,2516.0,421.3269478283311,0.8887947462178625,0.6904500548847421,0.5736434108527132,102.55165411369495,46.999983507940144,329.1554054054054,765.6724960254372,"(275, 745, 377, 788)",0.29227082889117495,[130.73569157  49.48052464 157.41136725],0
36,40,0.24012291483757683,0.48170052511216876,0.00040072636667369896,4,15.73660862981643,5883.0,631.8366158202091,0.7749521549563568,0.6320369574559519,0.34884962049335866,130.95020291198563,82.76313451536662,347.22352541220465,902.8561958184599,"(275, 806, 399, 942)",0.4755412833255009,[167.10538841 101.39928608 183.24664287],0
