source,target,weight,weight2,color_dist,boundary_contrast
33,59,61.72008363933623,0.2420395436836715,0.2420395436836715,0.0
34,41,74.50606735803326,0.2921806563060128,0.2921806563060128,0.0
37,40,27.908364153731362,0.10944456530875044,0.10944456530875044,0.0
38,44,49.88691803654264,0.1956349726923241,0.1956349726923241,0.0
38,45,13.004468455661314,0.05099791551239731,0.05099791551239731,0.0
39,42,84.20165773743592,0.3302025793624938,0.3302025793624938,0.0
40,46,52.50949216237756,0.205919577107363,0.205919577107363,0.0
40,49,71.19387990634073,0.27919168590721855,0.27919168590721855,0.0
40,50,74.15784947255504,0.2908150959708041,0.2908150959708041,0.0
42,50,58.41718998522881,0.2290870195499169,0.2290870195499169,0.0
42,51,46.01787505182401,0.18046225510519223,0.18046225510519223,0.0
42,55,39.9697481109909,0.15674411023918,0.15674411023918,0.0
43,44,25.701713397696093,0.10079103293214155,0.10079103293214155,0.0
43,54,64.23731993883945,0.2519110585836841,0.2519110585836841,0.0
43,52,56.116577610136595,0.22006501023582978,0.22006501023582978,0.0
43,59,61.31308460409465,0.24044346903566527,0.24044346903566527,0.0
44,45,36.98358116843331,0.14503365164091495,0.14503365164091495,0.0
44,48,38.18935313319043,0.1497621691497664,0.1497621691497664,0.0
44,52,39.03658086809152,0.1530846308552609,0.1530846308552609,0.0
45,47,55.68281174587828,0.2183639676308952,0.2183639676308952,0.0
45,48,65.24694442040389,0.2558703702760937,0.2558703702760937,0.0
46,49,20.227523224935776,0.07932362048994422,0.07932362048994422,0.0
46,60,70.08702005340004,0.2748510590329413,0.2748510590329413,0.0
47,48,12.127553965459622,0.047559035158665185,0.047559035158665185,0.0
47,57,109.03760105546215,0.42759843551161625,0.42759843551161625,0.0
48,52,2.6151248878483453,0.010255391717052335,0.010255391717052335,0.0
48,57,98.25125573988718,0.38529904211720467,0.38529904211720467,0.0
49,50,9.202945150469738,0.036089980982234274,0.036089980982234274,0.0
49,60,50.58449973723773,0.19837058720485384,0.19837058720485384,0.0
49,68,75.43326892549884,0.2958167408843092,0.2958167408843092,0.0
50,51,32.138492278644655,0.1260333030535085,0.1260333030535085,0.0
50,62,62.28879385645052,0.24426977982921771,0.24426977982921771,0.0
50,67,59.407688098399966,0.23297132587607833,0.23297132587607833,0.0
50,68,68.96982971835294,0.27046992046412915,0.27046992046412915,0.0
51,55,10.439823890478054,0.04094048584501198,0.04094048584501198,0.0
51,62,91.55345273161221,0.35903314796710667,0.35903314796710667,0.0
52,54,9.58813735042107,0.037600538629102224,0.037600538629102224,0.0
52,61,103.86403802760435,0.4073099530494289,0.4073099530494289,0.0
52,57,96.57993889364252,0.37874485840644123,0.37874485840644123,0.0
53,58,26.788147337774745,0.10505155818735194,0.10505155818735194,0.0
53,59,12.894158483534069,0.050565327386408114,0.050565327386408114,0.0
53,56,52.98766148072922,0.20779475090482044,0.20779475090482044,0.0
53,64,59.98688644536092,0.2352426919425919,0.2352426919425919,0.0
53,65,71.3985579108201,0.2799943447483142,0.2799943447483142,0.0
54,59,7.055454119429343,0.027668447527173894,0.027668447527173894,0.0
54,61,95.43836149922032,0.37426808431066794,0.37426808431066794,0.0
54,63,96.41152516558043,0.3780844124140409,0.3780844124140409,0.0
55,56,71.45557523179765,0.28021794208548106,0.28021794208548106,0.0
55,62,101.29569520038397,0.39723802039366257,0.39723802039366257,0.0
56,58,77.62808421964844,0.3044238596848959,0.3044238596848959,0.0
56,62,29.95230641389641,0.11746002515253494,0.11746002515253494,0.0
56,65,18.749647008830248,0.07352802748560881,0.07352802748560881,0.0
56,66,28.434950646168687,0.11150961037713213,0.11150961037713213,0.0
56,70,44.93179464860667,0.17620311626904578,0.17620311626904578,0.0
57,61,7.636774196578231,0.029948134104228356,0.029948134104228356,0.0
57,71,11.583607958031653,0.04542591356090844,0.04542591356090844,0.0
57,73,7.782458057130211,0.030519443361294946,0.030519443361294946,0.0
59,63,93.19402117774005,0.3654667497166277,0.3654667497166277,0.0
59,64,69.66524338235736,0.27319703287198965,0.27319703287198965,0.0
60,68,25.14337288040333,0.09860146227609147,0.09860146227609147,0.0
60,75,59.71656478180324,0.2341826069874637,0.2341826069874637,0.0
60,77,60.56790083743557,0.23752117975464931,0.23752117975464931,0.0
60,79,48.19309305671223,0.18899252179102832,0.18899252179102832,0.0
61,63,2.311065131134924,0.009063000514254606,0.009063000514254606,0.0
61,72,55.22233761547267,0.21655818672734375,0.21655818672734375,0.0
61,73,2.3337131538236213,0.009151816289504398,0.009151816289504398,0.0
62,66,2.139224666555292,0.008389116339432517,0.008389116339432517,0.0
62,67,2.8885402609313395,0.011327608866397408,0.011327608866397408,0.0
63,64,24.321816406215046,0.09537967218123548,0.09537967218123548,0.0
63,69,11.457048726506608,0.04492960284904553,0.04492960284904553,0.0
63,72,56.46896038841874,0.22144690348399512,0.22144690348399512,0.0
64,65,13.107623186413406,0.05140244386828786,0.05140244386828786,0.0
64,69,35.774198970383836,0.14029097635444637,0.14029097635444637,0.0
65,69,23.16825053175358,0.09085588443824931,0.09085588443824931,0.0
65,70,26.37381749854122,0.10342673528839696,0.10342673528839696,0.0
65,74,4.781917820871418,0.018752618905378104,0.018752618905378104,0.0
65,76,2.4370448002309866,0.009557038432278377,0.009557038432278377,0.0
66,70,16.59636059761103,0.06508376704945502,0.06508376704945502,0.0
66,67,2.0021715728691287,0.00785165322693776,0.00785165322693776,0.0
66,76,9.089501043945285,0.035645102133118764,0.035645102133118764,0.0
67,68,9.615998520746215,0.037709798120573394,0.037709798120573394,0.0
67,79,32.645488829810695,0.12802152482278703,0.12802152482278703,0.0
68,79,23.116994437914013,0.09065488014868242,0.09065488014868242,0.0
69,74,27.82266088027579,0.10910847404029722,0.10910847404029722,0.0
69,72,67.85877653018069,0.26611284913796357,0.26611284913796357,0.0
70,76,25.672559306705118,0.10067670316354947,0.10067670316354947,0.0
71,73,4.069373202158278,0.015958326282973636,0.015958326282973636,0.0
72,73,55.10882811154664,0.21611305141782997,0.21611305141782997,0.0
72,74,40.07637124768013,0.15716224018698088,0.15716224018698088,0.0
73,74,15.037155855266535,0.05896923864810405,0.05896923864810405,0.0
74,76,5.857052348460585,0.022968832739061116,0.022968832739061116,0.0
74,78,44.62698016014557,0.1750077653339042,0.1750077653339042,0.0
75,77,119.90123435756679,0.4702009190492816,0.4702009190492816,0.0
76,78,39.4449864134355,0.15468622122915882,0.15468622122915882,0.0
