node,area,perimeter,eccentricity,solidity,extent,major_axis_length,minor_axis_length,centroid_row,centroid_col,bbox,mean_intensity_gray,mean_color
63,2861.0,405.88329701443513,0.5666978149398956,0.6862556968097865,0.46824877250409164,74.61970482135212,61.48109377047072,537.3145753233135,189.48864033554702,"(508, 143, 573, 237)",0.8019869287442345,[225.13561692 196.16952115 226.43096819]
64,2342.0,507.29751057680824,0.5363079150055353,0.5629807692307692,0.45107858243451465,71.12749265369393,60.033197417950525,535.1485909479078,373.31084543125536,"(508, 328, 567, 416)",0.7564416615595855,[219.30273271 181.73142613 225.79931682]
65,7555.0,795.0681092190353,0.9110927380398343,0.6923570381231672,0.4864464619148799,170.90067288797644,70.4455025395201,558.3015221707478,281.29172733289215,"(511, 185, 604, 352)",0.8588656622675542,[234.98861681 212.74877565 234.05254798]
66,3433.0,592.564537881567,0.64827226572763,0.6312982714233174,0.5042596944770857,90.91977489638857,69.22709931230479,551.8671715700553,421.6819108651325,"(512, 376, 586, 468)",0.9358690070423743,[242.98718322 236.86105447 243.57034664]
67,3203.0,520.9665581351203,0.7819317455920987,0.6716292723841476,0.5132190354109918,94.94211741978582,59.18350331797276,549.2547611614111,467.0421479862629,"(512, 424, 591, 503)",0.7935355872252117,[223.64720574 193.67998751 225.62940993]
68,1991.0,316.24978336205567,0.8596015989520633,0.7055279943302623,0.49712858926342074,78.52845129808776,40.12527934825221,534.6644902059267,249.58262179809142,"(518, 200, 563, 289)",0.9336630836804838,[242.55700653 236.22049221 243.39226519]
69,2287.0,359.1848122046001,0.4238230992914987,0.598377812663527,0.3529320987654321,67.58086337649408,61.21102818425301,573.2286838653257,356.3152601661565,"(522, 307, 602, 388)",0.9135876291399814,[241.3834718  229.74376913 240.1132488 ]
70,2884.0,351.9127342659579,0.7852331675010586,0.7657992565055762,0.5616358325219085,81.47305666632982,50.44813199400373,562.377600554785,530.875173370319,"(530, 493, 595, 572)",0.8252309189306791,[230.18897365 202.59778086 229.96220527]
71,2588.0,277.2375900532359,0.8105016427069502,0.8468586387434555,0.6750130412102243,77.99204127069122,45.682774612077665,558.1410355486862,607.6982225656878,"(531, 569, 585, 640)",0.6834290570354881,[220.07766615 156.63871716 214.26584235]
72,7780.0,843.7604973744603,0.9251603737243295,0.6245484466564983,0.4727758872143899,191.04745556160665,72.51711534000243,575.2210796915167,79.32210796915167,"(537, 0, 625, 187)",0.8437675269418821,[233.40064267 207.92609254 233.18663239]
73,1983.0,350.6934341759516,0.9144030421516034,0.5443315948394181,0.33451417004048584,110.76683212459821,44.83896590193712,599.5733736762481,613.9349470499244,"(562, 564, 640, 640)",0.9153456638288194,[239.24256178 231.0110943  240.06606152]
74,3434.0,471.0193359837562,0.5304117942020135,0.6143112701252236,0.4624915824915825,81.06990089260043,68.7262083485082,607.2384973791496,515.3727431566687,"(565, 458, 640, 557)",0.904665537245766,[240.12085032 227.05474665 238.96068725]
75,3288.0,723.558441227157,0.7231426508923443,0.5870380289234065,0.5255754475703325,92.84824469952136,64.13016273653315,612.6429440389294,231.58150851581507,"(572, 188, 640, 280)",0.8313165160297696,[234.09124088 203.5276764  230.75760341]
76,1776.0,390.67009357883865,0.7734802994010221,0.6427795874049945,0.44113263785394935,68.13966723352051,43.18830721688881,607.6328828828829,184.3507882882883,"(574, 151, 640, 212)",0.9304148615527292,[244.26013514 234.56925676 243.26858108]
77,1933.0,221.7228714274745,0.8596762630303698,0.8810391978122152,0.575297619047619,71.15468694450882,36.34860575950803,605.6285566476979,54.492498706673565,"(575, 29, 635, 85)",0.8821847955529859,[241.59182618 219.27315054 232.32798758]
78,3686.0,523.1381310103742,0.6753743994363556,0.6744739249771272,0.5969230769230769,92.95280319454075,68.55037136937929,607.209169831796,428.1011937059143,"(575, 378, 640, 473)",0.9051276166310258,[239.08979924 227.57867607 238.43516007]
79,2996.0,615.6173157302028,0.6248847139139897,0.6618069361608129,0.5487179487179488,79.5419904822036,62.099787251388086,615.533044058745,332.97696929238987,"(580, 290, 640, 381)",0.8524265881305795,[236.9429239  210.0076769  232.71728972]
80,3707.0,326.4802307403552,0.6694337867014378,0.8926077534312545,0.7662257131045886,81.77393454543274,60.74754411400978,614.0126787159428,580.9884003237119,"(581, 539, 640, 621)",0.8166268819456567,[229.6816833  199.8896682  227.89776099]
81,1769.0,367.1431816442575,0.777481723233142,0.5052842045129963,0.3505747126436782,91.96880166160922,57.83968827226648,621.2385528547202,31.80271339739966,"(582, 0, 640, 87)",0.8122754235803988,[230.35782928 197.74901074 231.75522894]
82,1900.0,511.167568261897,0.7111513329342892,0.6003159557661928,0.41887125220458554,70.18544398507076,49.34310166559635,612.5205263157894,285.5284210526316,"(586, 249, 640, 333)",0.9008341424148607,[241.34263158 225.29052632 239.31421053]
83,3481.0,371.61626970967626,0.908127331105151,0.8184810721843405,0.5924098025867938,107.81845966181172,45.142953076341946,621.277219189888,131.64694053432922,"(588, 73, 640, 186)",0.8505056503934524,[235.87905774 209.49956909 234.10054582]
84,1365.0,206.5035713374682,0.7400699498335684,0.7876514714368148,0.6478405315614618,55.34000499072752,37.21780814416964,617.5816849816849,474.9846153846154,"(591, 454, 640, 497)",0.7304875894562953,[223.7010989  171.95531136 218.04468864]
85,1637.0,441.2619766708754,0.6728994040175208,0.6427169218688653,0.5287467700258398,63.48895226204908,46.964936669125734,619.4410507025045,389.3964569334148,"(597, 351, 640, 423)",0.8209023095811324,[237.15027489 199.15882712 228.25839951]
